PMCID	Abbreviations	Abstract	Acknowledgments	Article	Author Contributions	Case study	Competing Interests	Conclusion	Discussion	Figure	Introduction	Methods	References	Results	Supplementary material	Table	Title	
PMC5894995	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC6417824	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5292007	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6587439	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4764851	0	0	0	0	0	0	0	0	2	0	0	3	0	1	0	0	0	
PMC5823670	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3580143	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC5507668	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6441925	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5726130	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC3985518	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6327278	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5353710	0	0	0	2	0	0	0	0	0	0	0	6	0	2	0	0	0	
PMC5974278	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4022579	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC3185237	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3864360	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5469457	0	1	0	0	0	0	0	0	8	0	1	4	0	7	0	0	0	
PMC3274376	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4051349	0	0	0	0	0	0	0	0	1	0	0	1	0	8	0	0	0	
PMC5591404	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4695055	0	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	
PMC5516929	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4517435	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	
PMC6331629	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6317497	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC5430443	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6092842	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3868573	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC5596397	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6259007	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4530760	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3719202	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4581767	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	
PMC5177653	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC6250095	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	
PMC2773378	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6269553	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6480972	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4661928	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3394329	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC5750813	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4729248	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6206058	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4697338	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC3029286	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5541571	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC4168133	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5125005	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	0	
PMC6188027	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4315519	0	10	0	0	0	0	0	0	21	0	0	2	0	4	0	0	0	
PMC4664466	0	0	0	0	0	0	0	0	14	0	0	3	0	8	0	0	0	
PMC3886941	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4969682	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3396739	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	
PMC3510041	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC2726943	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC6514230	0	0	0	0	0	0	0	0	0	0	1	3	0	10	0	0	0	
PMC5765739	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5288352	0	0	0	0	0	0	0	0	0	0	0	10	0	1	0	0	0	
PMC5809115	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6374735	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3501414	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4792198	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC6433834	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4262007	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5173266	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3064889	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4619226	0	0	0	0	0	0	0	3	0	0	0	14	0	21	0	0	0	
PMC3527469	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3492541	0	0	0	5	0	0	0	0	0	2	0	2	0	0	0	0	0	
PMC6295017	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2532712	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5291099	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6115495	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC5626981	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
PMC5203787	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6376906	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5278374	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5240959	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC5703890	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4733110	0	0	0	0	0	0	0	5	0	0	0	3	0	8	0	0	0	
PMC6498227	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3709768	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC4570722	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5951566	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	
PMC4158269	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC5217188	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5626432	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	
PMC5417320	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	
PMC5642334	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6302366	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	
PMC4445275	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4793895	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5628461	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5990839	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6262689	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4317776	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6560188	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3964227	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	
PMC4169429	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5499813	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4010724	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC6260746	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5310552	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	
PMC5560535	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	
PMC6155040	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4938645	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5322684	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5530407	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC3296012	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	
PMC5617719	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2942774	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6065152	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4111286	0	1	0	0	0	0	0	0	13	0	0	0	0	11	0	0	0	
PMC6498775	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	
PMC5328496	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6541967	0	25	0	0	0	0	0	0	1	0	0	4	0	15	0	0	0	
PMC6487704	0	3	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	
PMC4849753	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5154130	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5816269	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5893784	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC6152220	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PMC4828446	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	
PMC6380623	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3343053	0	0	0	0	0	0	0	0	1	0	0	0	0	8	4	0	0	
PMC3918508	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4288985	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6206746	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC5360708	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC1233578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	
PMC4546179	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3413123	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	
PMC5826530	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3995771	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6252456	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5500050	0	13	0	0	0	0	0	0	10	0	0	0	0	10	0	0	0	
PMC3526310	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4198298	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC4458049	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	
PMC5572350	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5815850	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5656612	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC4760074	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	
PMC6376615	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5078686	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3516142	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3314873	0	0	0	0	0	0	0	1	8	0	0	6	0	0	0	0	0	
PMC4862533	0	0	0	0	0	0	0	0	0	0	0	15	0	7	0	0	0	
PMC5430963	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6590643	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC2696590	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	
PMC6235403	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5884935	0	1	0	0	0	0	0	0	1	0	0	16	0	8	0	0	0	
PMC5542810	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5095481	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6177255	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4212832	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4856968	0	0	0	16	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC5599723	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC6356718	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4657900	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3024980	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4197235	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5681851	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3757079	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC6558841	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5351666	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6163921	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC6048870	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC6528237	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	
PMC5014477	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	
PMC5820800	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3131395	0	0	0	0	0	0	0	0	0	0	1	0	0	10	5	0	0	
PMC4476821	0	0	0	0	0	0	0	0	0	0	0	3	0	8	0	0	0	
PMC6498470	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5929159	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5199033	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2737149	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2682762	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5940938	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6140434	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC6017386	0	0	0	0	0	0	0	0	0	3	1	2	0	1	0	0	0	
PMC6211326	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3140987	0	1	0	0	0	0	0	0	2	0	0	0	0	12	1	0	0	
PMC4835899	0	0	0	0	0	0	0	0	0	0	16	9	0	44	4	0	0	
PMC6134760	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC3814369	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	
PMC3760896	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	
PMC4909926	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5187759	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3948814	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC6311952	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6522710	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5866713	0	0	0	0	0	0	0	0	0	0	0	1	0	21	0	0	0	
PMC4180277	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2999894	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4176419	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6497616	0	0	0	0	0	0	0	0	6	0	0	12	0	2	0	0	0	
PMC4217191	0	0	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC5560760	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3637262	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	0	
PMC4993480	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC5567357	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	
PMC5868045	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC6588967	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5097928	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5632538	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5764137	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3400668	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC5380360	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5965324	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC3473373	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4122936	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC2266999	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	
PMC6320827	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	
PMC6175996	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	
PMC5492357	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4199819	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4938563	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3471955	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
PMC3770702	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	
PMC3150329	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2778948	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6531297	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4065081	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3946687	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	
PMC5173042	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC5222188	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC6366047	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5386486	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	
PMC5123759	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4437784	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4256186	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC2174535	0	0	0	4	0	0	0	0	0	0	0	7	0	0	0	0	0	
PMC2676327	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	
PMC4379700	0	0	0	0	0	0	0	0	0	0	0	2	0	18	2	0	0	
PMC3522449	0	2	0	0	0	0	0	0	1	0	1	10	0	0	0	0	0	
PMC5041474	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	
PMC5396811	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	
PMC5240256	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5760502	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5348144	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
PMC6325144	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5377331	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4186973	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5147413	0	0	0	0	0	0	0	0	6	0	0	3	0	19	0	0	0	
PMC3114464	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5947119	0	2	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4827819	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	
PMC2185594	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	
PMC3910692	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3124787	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	
PMC3829621	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5558542	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	
PMC4327755	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	
PMC6500300	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4875733	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	
PMC4154124	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	
PMC2847228	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC5723049	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5156680	0	0	0	0	0	0	0	0	0	0	1	5	0	10	0	0	0	
PMC6556476	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
PMC4286016	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC1764715	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC6395325	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	
PMC6208066	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4635457	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3359370	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3843118	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC3440581	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4430024	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	
PMC4819286	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5033791	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC3082546	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4047054	0	0	0	0	0	0	0	0	0	0	0	2	0	8	0	0	0	
PMC4835223	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
PMC4470091	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3605224	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	0	
PMC4498902	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	
PMC1949410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	
PMC4383016	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5737241	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4882944	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC1913555	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC4457977	0	10	0	0	0	0	0	2	24	0	7	0	0	10	0	0	0	
PMC3084733	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC3784780	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC5356271	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC5975672	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC6521001	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	
PMC5410597	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3526179	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PMC4413815	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC2927432	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4911953	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	
PMC6614505	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
PMC2212419	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6085282	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6449444	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4396584	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC6391490	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC3818493	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4478536	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC5630259	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
PMC6449404	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4858720	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3940035	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC3695033	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	
PMC4666582	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC4450650	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	
PMC5876011	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	
PMC6124044	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
PMC3242753	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	
PMC6447510	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC6351439	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC4526298	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
PMC4914083	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC3827611	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
PMC2912335	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
PMC5318412	0	0	0	0	0	0	0	0	0	0	0	17	0	38	0	0	0	
PMC3860262	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	
PMC5546558	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
PMC4956237	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
PMC5656565	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PMC4479379	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0	0	
PMC4836315	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	
PMC4940501	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	
PMC6269853	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	
PMC6055606	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
